A,B,C,D,W,X,Y,Z
0.018245080471418706,0.5549474256969164,0.33409166990659617,-1.3731469595836994,-0.1383653882882746,-0.8483997669482805,1.1771024409505668,2.320314599860457
0.11993825693329585,0.7781625196021735,-0.197630041656074,0.27408335523553995,0.3162721358722913,-0.6195564580671334,-1.4035984144087215,0.28084140737276875
0.525664707316493,-0.48778574763011273,2.1449364810209577,1.9355089232083462,1.365787936141078,0.5822556870345925,2.584029584421896,1.4760394228288531
-0.0996818700342772,-1.580796468223927,0.8729418541647085,0.16832084906650174,-0.8112091453636414,-0.7566244878137783,-1.381211741952217,-1.1933372419939574
-1.405513872692908,0.05208785067384741,0.9826884962836873,-1.1827892156942643,-3.0427844822378454,-1.4725533526898409,-3.408826769652822,0.7418961206433958
-1.3555094418177385,0.55634896910398,1.7908695632652103,-1.681328756954329,-0.2456466856673677,-1.27026239536248,0.0125837321335521,1.7609001270235114
2.2383909841249023,1.6302906807277209,0.49865183835644944,-0.8659813576218632,3.250558229228872,2.816446457903055,2.140510720394052,2.205181542230001
3.342837609975396,1.6023798487844112,0.019314244930681568,-0.011236966941077127,1.7257789625413475,1.0604041758210647,-0.21453795189906294,-1.3150812765868054
-0.3505022144107681,0.01267318259204775,1.5032750237333707,0.8940190689986924,-0.06632100315457379,1.367409465774658,4.179053684103756,1.2278948691313942
0.07153692052794304,0.09769724942466446,0.3578361700294611,0.04037233760839393,0.8975622315124037,0.6971918298496722,1.7701077394606288,-0.9515988395135517
-1.0446030215747613,-0.6485529650670926,0.2275111578009516,2.1637898973556315,0.2925827762892161,-0.4481412586125474,2.4471585835375453,0.42268083952448765
0.1707828004356302,-1.020017937178975,0.007743101841153233,-1.2868006501121045,-0.34948352607132016,0.45501019290095335,0.019631969698795326,0.0731905798892335
-3.0402558263107275,-1.3062701906250127,0.6533287362813308,-0.13533467694043216,-2.6953569446522474,-2.7958839193176033,-1.7213817508465543,0.5275882005510223
3.0815243281994387,2.3507753952317896,0.0804199117506651,0.17493576550480316,2.518319248916537,4.407783888282797,3.9808228030980377,2.712054535166444
-0.07166568133963688,-0.10965218175165348,1.5695260075272488,-0.5506094092482325,0.4488639203978068,0.5634988439455298,-0.8091845657475789,1.2133452878572324
0.07657020240372292,-0.038074301611186356,0.5531171472340306,0.7709941918783564,3.5600510414565414,0.30198362402405554,4.121001981981716,1.2127482780196548
-1.474039971667358,-0.8527953600499262,1.0280917630679633,-0.014255580048881666,-1.0698221136818264,-0.056421732619520215,0.5241164789030459,0.9221484772108932
-0.02831385383197005,1.17749035583191,-0.6630434995429042,-0.8382961066368693,-0.24108488207287015,0.02065095570328962,-2.1520723217467443,0.786781753969433
-1.392080129286692,-1.2138978475579516,1.507834303052804,-0.2831324190266985,1.9064797649321015,0.7785821415528422,3.5940205446641635,1.51920901856419
-0.28856379650760766,0.18725971978603131,1.3606640291019936,1.0030654165573716,-0.5939422237049091,0.36114196498641926,-1.0241086197950482,1.6191516001209292
0.5028271416715272,-0.4954665611936756,1.4788500451366795,0.4951367260973088,2.616946432356464,0.6771048255745687,3.4588009567792373,1.0622778295121897
0.9746030731507422,0.786902497859262,2.2073202527585414,0.3134487522608841,-0.5676449313139547,0.14189060082713012,-1.2812436700002716,-0.27768274465302367
-0.1457660181041549,-0.110805137568873,1.079576205684444,0.6237289897488039,0.010011273512067653,-0.6298942651235173,0.7242023853030936,1.022070130714154
0.056169009858437424,-0.7806321841224121,1.3519295489168464,-1.9861523823734277,2.3174100440148195,1.3750598639695122,3.7742368087939813,1.3470589052631379
0.5252164576301208,0.37181777166134516,1.0520001583555272,2.254580367369301,1.0440263688077942,0.7863747555242504,3.1126314757873645,1.1515458448112024
0.953812879217662,0.8283318705304177,0.21626111402735815,1.4311483973234187,-2.038394420842808,-1.2601673568373135,-0.692006739573903,-0.06404812941454896
1.3829590605748205,0.4665172223831679,0.564257130131419,-0.10647940981188084,1.9692377342344072,2.8962569515834016,0.5448580430096255,1.4696694294759727
0.5991591077454337,0.7024718977397815,0.5650285706737029,-0.20813889789679352,-0.5087882243243956,0.8133673523024467,0.8512486980789805,1.647453096215103
-0.4975676426058564,-0.23432209368096357,1.705336215715737,0.540556469133397,-0.35091292471258995,-1.0406693157083524,-0.26494500746498906,-1.382000316201639
0.5881489255810549,0.0372588340128619,-0.1543254894390128,0.3808153571759755,-0.35459908466945356,0.2911432383893035,-0.21524763595196827,-0.01887108587096449
1.3694861256875848,-0.272460447775951,-1.0947654413388694,-1.7987433266870907,-1.1346513385266042,-0.06648541074424391,-5.0768817648519295,-1.9016498263497401
-1.2848043967418088,0.040446838459458734,1.6829106565380965,-0.31932197574530286,-0.9771718860625157,0.24066351126926455,-1.2343178940433366,0.759303407645724
-0.5663306543255477,-0.413146282044454,1.502774960144595,-0.4832428766010938,1.756533099570323,1.648896507181361,3.0129069163680873,1.5699873488141765
-3.4680817693168193,-1.326282602331677,0.23260364360521746,-0.026745030693149194,-0.25145554545790016,-2.179171865985989,-0.4485038016957384,0.6561267685298856
1.2090852338039348,0.5774261422537529,-0.7142329316598899,-0.5272646161618045,1.7161286626536802,0.5477114540632163,0.7864565048286836,-0.7818629040950806
0.48425706604813623,-0.001780936208261863,-0.41999344940637884,-2.235993625708653,-1.4839190231222668,-1.4416366130051064,-2.971822348402121,-0.9846670579809017
0.753261704997676,-1.2301983469660445,1.5871966718314312,-0.01999961279855661,-0.14720322779522937,0.26831249885333974,0.7689355568107156,0.07680398484069051
0.2164458477561103,0.8627822555257743,0.7762820508581509,-0.3904084065143335,0.6856456005674958,2.0286516949369005,-0.5510858498994875,1.0942477972573315
-0.15367224075889852,-0.5072983643832422,1.9231287811336957,0.11190341150973543,1.675058516576997,0.6387432397477181,2.1386120163095916,1.7730192995366083
0.8640257765244912,0.45194539579613896,0.034363681006224,0.9803127524795437,0.7786148895690991,0.7875474270881491,2.1488736621768787,-0.7256541674091869
2.3977263545387046,1.129090562177537,0.3587262561472635,-0.06685496985752874,-0.4358461850615589,0.42344667128298896,0.9356516371480242,0.9747814308794389
0.6690882612646104,0.5289829107574107,0.19534401366300558,1.5766382966269008,1.770908387620799,2.2323162209065988,1.28736847911641,-0.4109967165088539
0.5784908316882478,1.5394006845433008,1.0275733535096538,0.9440572865493262,-0.3655712774755202,0.8149551688804824,1.3429840652389733,1.160246402973973
0.6302015712684929,-0.8348258203536526,1.842386791502953,0.2570084826549346,-0.13984890835826322,-0.19572569990212196,0.9072975995655755,2.3070861025674017
0.3656838598731625,0.802341641177549,1.446531449005692,-0.29951923684854714,0.40427553990501197,1.6126014103171877,-2.7765515410591184,-0.0667121467451064
0.9925845546501948,-0.2848100909403132,2.4910561356632877,1.101942089229865,3.2847604359035394,3.0613927687666362,2.513143960755682,2.176549225246576
0.8018364654003411,-0.47079714918188176,0.6274628902060357,0.332078736289133,-1.0881720145716882,-0.22797293902904026,0.4614239258011793,1.0552062767936323
0.9266403324040356,-0.17884966476441544,1.947681944733755,0.5957927043562138,1.177561043463682,0.5319135630198621,2.1946913915308666,1.7171495401182115
0.2702317951699621,0.08844746787262736,0.7711429783898509,2.545166506557037,0.24869031350657472,0.17402303779076228,1.6707520544546028,0.14765487965799184
0.19143150107273393,0.4561653422297455,-1.147773486633084,0.27227169453716293,-0.46085114285862094,-0.748270083886019,-0.6887832210173457,-2.2025624525304037
0.653444772809339,-0.7651498407833565,2.6659148720832206,1.309198056527019,1.2033872006328383,1.1109558499581982,1.9556960922531488,0.14083980565744691
2.2160589318895916,1.300826486954187,0.4589261295610123,0.3403531056676241,1.966148820083415,1.6841119474566628,2.54761770664644,1.5946164364587183
0.5258626207336005,0.8656624397304599,0.5421957114201945,-0.6814356007024965,0.5654459339538302,0.046230803895952466,-1.1813972541813398,1.4396652603170768
-1.8143598486240395,-1.1362436862772238,1.2254575960517766,-0.18996098613173684,-3.4880676071756316,-3.348338770965857,-1.9577205077399584,0.8817037735305149
4.191694097251652,1.8882521937955996,-1.2116709354444584,0.02321672877019476,-0.7952335579599765,2.1133073176673762,-0.8493258003469268,-0.12845684257984502
3.489886964873458,2.2958891760305833,1.6348054125055214,1.4140506839741518,0.16170934890421518,1.5282570200844174,3.4648552700235595,0.8250914891474239
2.7845463437601636,1.5787795711596506,1.5459462166669191,0.7044139177066863,5.421595906592306,5.024649823043314,6.613709284265258,3.06448427552579
0.3775253874371578,0.2200751641876491,0.8184646654900021,1.2367553567268221,-0.049753931067136714,0.5373609451782486,1.4008822815251702,1.0827443718470398
-1.7485288083425463,-0.6707526215105425,1.2029144671652596,0.9504847422595804,-0.1678306568186339,0.07241073488622735,1.9821861957339204,2.2779694070470686
1.8384618462360696,1.4544517269311368,0.5017229201916779,0.4752215998721063,3.5304355466224893,2.7873850410505607,4.158714024596697,-0.27354885348498525
0.9493932095562075,-0.0031769469731796063,1.4655358277971176,0.3765261646245378,1.8153595335300663,1.8135094500367321,0.9520169117585877,-0.4360229765481649
1.566666678327647,1.6224450703824274,1.607338956326215,-0.3650274331503396,0.7292457141806169,0.950645805189604,2.2102617795302795,1.0983752074829605
0.7966685761249233,0.6082749780768604,0.8973911727060375,0.7395210381373039,-0.5636041283606099,-1.3273135903293225,0.5092782035536239,-0.9885910864125262
2.392318056637529,1.3766390364837129,2.0738482064307524,1.1916569807730921,0.8307883938908421,1.9512537894483581,2.0479821378838787,4.769984084991476
1.9560891236743816,0.7563663971744019,-0.2893300483371294,0.05290767202200593,-0.02279538787686064,-0.23947794697627967,0.2703983255210738,-1.324407158376883
1.2736145573480102,1.1065731681919482,-0.28910237970825003,-0.3354565479210801,0.2532911314834494,1.6129417441956515,1.5745166413339353,1.3658622352244243
-0.823773204839637,0.4105000207208205,-1.776985396400261,0.5928010611148696,0.11619160143537077,-2.204997270124982,-1.4629454277612992,-1.8986327741673081
2.2993575782366213,2.1858704939058353,1.4702542746146643,-0.5616496545275322,0.6725265515153338,1.4338355215953729,2.419284399337624,2.8035260200307404
-1.3338235960546458,0.5269120927036199,0.6138734194285725,-0.8496821228521104,-1.5198056782772427,-0.8785444559212258,-0.6193484731119765,0.5383429322585906
2.6530135879107446,0.8019893634447017,-0.15766795454719773,1.0599212708581478,3.026477849425577,1.6836992284740087,2.6160757780026973,0.7690330741305971
3.6440702233480233,2.2831506970562545,1.3391735981123292,-0.38751185741796723,2.8947967598719453,4.240565058725629,2.301672188789962,2.1209451815426688
-2.165765732020061,-0.9477590611424463,0.45279965667138977,1.8310046567761535,-2.30057883328619,-1.1032423690307571,-1.15765429742174,-0.14789584089011143
-1.7338644392048361,-0.8704849984857336,0.9333795684405757,0.4238300136591662,-0.3397270922710558,-1.8517557529798403,2.1852545663539384,2.0140920325635108
0.3990156011057828,1.3693967081580112,1.5708141179797153,0.5436227289896348,0.3255627561236888,0.38971956067702557,1.2290398877388793,1.36045395909562
-1.191295707180275,-0.7731234051141599,1.3738551738753373,1.874535819986782,0.4926223527732412,-0.3130446727154179,1.906593807409394,0.9943706224178488
2.7079879212358997,2.3436211856492926,2.327266980882297,1.3919538775301348,3.2239037854342665,3.19418531816486,5.034942719983711,3.503908725896202
0.08353761289306282,-0.013618980759747323,1.4516965184693886,0.5050601727177941,-0.31490024120391863,-0.040733565699319824,-0.2712711656102148,0.449423582610868
-0.7335944849440993,-0.34745481144075774,-0.08834115120279407,2.146387389457556,-0.5260582942240812,-2.2837077928155782,0.9405806962858263,0.22593544866668647
3.867193113440404,2.322942026480385,-0.10822080479213414,-0.42963233681633023,2.8094317111253786,4.213857123930261,5.038008276915288,1.4932053490037795
0.7077142218564045,1.8805147914344245,-0.6736036789803597,0.879912496728736,-0.075441171009395,-0.17754732312624294,1.043345490143687,-0.6905124865967199
1.6494621087939356,2.26755896042657,0.2954007867010807,0.39300054135593127,2.654359427364291,3.6999813544331186,2.1052881801545515,0.2253241923593321
1.1351514695986393,1.3060446582753853,1.728063040452162,2.017090196843183,2.611028629014626,2.3531420585251417,5.947332277296184,2.1445410396940656
-0.5483325170250822,-0.4612256850547025,-0.8187824320207397,0.4478670947229606,-0.7537785279531142,-2.2425693572937346,-1.7290841114653779,-1.9039779234448044
4.010574461817854,2.3100649530990336,0.21619984001871245,0.5792972248255304,3.5973004177229155,3.466112172675158,6.065071316254978,1.253913301170694
0.7070062926353624,0.13199662904861964,1.3150732041871906,-0.31438153952625864,0.01663175880371165,-0.42865252578987856,0.9542340799886161,1.9395398300537119
0.25129410253228235,1.2024563957963952,1.521620459164484,2.4817639407770846,1.5494260937590223,2.1821580784168333,2.7097285363651453,2.0969843023879187
0.2538545724349466,1.347251967773748,0.826658866469934,2.28323473104654,-2.335998010486197,-0.43001016506121764,-0.678638435420583,0.09221488321958593
1.895908020980912,0.24498990690916583,1.2752500417317627,-0.1314820307684516,-0.12619315990720525,1.1349511032614747,0.004567848123258342,0.2807282519685689
1.0657997220148587,1.0140793703460802,2.8062377535255427,0.40329409619901085,3.2566088808494476,2.8976234895076067,3.73047695016397,3.673269029849785
2.048277792171771,1.3222066715665268,1.5944895891475888,0.5835600595370392,0.6889694851501552,1.4087644719545809,1.9260500913021565,1.5483438049732399
0.31115880168760124,0.7764255311556294,-0.08715088353904143,0.6809312140689049,1.0895084372427464,0.645291240371029,1.1214239076863386,0.3662143148403276
1.026420837476704,-0.6994007905841945,-0.6972195603916242,0.9207183921147943,-0.09114390351784196,-0.8153703109595722,-0.3565678833123123,-1.7768715883569008
0.43443493254200416,0.6982381742060559,1.0273196269564,1.2608238665736498,2.0885384960583027,1.0635357995204753,6.076790289955893,1.0439597093617015
1.7427372723515586,1.7263858966870305,1.4946544404326523,0.10805949649089275,1.0239910416361853,1.2751337258034006,0.17100008411387257,2.549602018047013
-0.5483658290096203,-0.29456785973136546,0.28398009406594166,0.45315271448073113,-2.1885728905869595,-1.2728857688528123,0.37820639425362845,0.13914045059139798
0.31097070288581724,0.25036545967232926,1.4112743815332742,-0.13568801788654977,-0.6327422471595274,-0.5130676492957245,0.4260919256967746,1.0011866046035254
-0.09306531467688364,-0.03515355172163742,0.6594619989887895,0.748500601552004,-0.3433771482414986,-0.3280192418847519,0.549997804086448,-1.3948736051511341
0.9605004457979627,2.2492637284793418,-1.0044556341312865,-1.5567449761916434,-0.41749225942225143,-1.3096235065930553,-1.2627688239284447,0.294656108741935
0.7184403222153262,1.0722947570124355,1.2837534853605788,1.306382023766135,0.5661415072981512,-0.05248613431412319,0.4705744295343077,1.0174330034056385
1.8934722103120363,0.8074618362411105,-0.307587834647137,0.28665844408551494,2.1733975521619455,1.9726559297364454,2.5085780169353202,0.12218145587112317
-2.599998475626122,-0.3699160744453164,1.4251851096847163,0.8437736270342029,-1.482482670169519,-1.3979843971071202,-0.28592072203076657,2.4817616933135644
1.0865749239201985,0.9392491912918173,1.6467189336983024,1.3824298916222322,-2.254604851095127,-1.380289052679331,-0.721491985009379,1.6850601558973655
-1.45986881402721,-0.27433266065737605,1.2067328894177602,1.2574542369743087,-1.8544967229351472,-1.355575198341593,2.498846469461757,1.576916557763092
2.4477807854138893,0.4318305582743512,2.3449492394120055,2.080013656231129,0.6868378324882701,-0.34032212982569887,2.647056902339947,0.5731699142820139
-0.988086160415797,-0.23584607837888094,1.21311012994438,0.5308866949605835,-2.5073754348730533,-2.1933599447866747,-0.24560152186427286,-0.16366266475336277
-0.7169785279330532,1.0764332949464999,1.0260095229121062,2.502600275871695,-0.8961302389378525,-2.211691203203085,2.812059584888635,1.9823315460591666
0.6590488389561205,0.976590816614941,1.2165187832725062,-0.7116414635412351,0.24931713119949167,0.2200018771382377,0.9673801416395792,1.9258732006168953
1.8794650884430872,0.19170124442200515,0.8619718545312809,-0.18291950075687774,-0.12531365234830616,-0.11812261635368282,1.0777823208329018,-0.11394128812787252
0.4713723877627116,0.7960067126616452,2.614276217021587,-0.021361003348571717,0.9758468799437706,0.41239392916357476,2.117590570885432,2.908259175844232
-0.4961103327265476,-0.6930615087305058,1.3852089779339631,-0.1239892270346824,1.5008350270660036,0.9968635619824433,3.2358258264930697,0.5569739473290392
-1.780809831609441,-1.0912575927056056,3.3714636073399227,2.450545403361863,-3.7382979148154263,-3.318361379734352,0.2174299558480273,2.1770202013530815
-0.1778143023898775,0.8393917012645369,-0.561583166716562,-1.2235255982018085,-0.9559265769075578,-0.4784888239803625,-0.046781085555215096,1.259993513738426
0.22841442951423285,0.5666734953725291,0.7633755232369982,-0.11437065595438978,0.3845038928012703,1.6568760782379903,2.133192221061054,1.5250554357018755
-0.2503082231712932,1.0350314368921065,0.08774911245346528,-0.7075933359529136,2.3403876908592722,1.5482010894321547,3.243967660698295,0.9323986431219702
4.227761497519067,2.783144774863942,1.4064355986514392,-0.11726123364433816,4.916536792947699,5.391454999635741,5.905037142350173,1.9577090013303642
1.4667005711030265,1.344479486990414,0.5509324930300468,-0.1267461436540723,-0.0037011736440234477,-0.6672409791891651,0.11098946617918226,0.8573203515508786
-1.695051427014695,-0.5128222254441586,1.0214509074326845,2.802130338723167,-1.0567451014040141,-0.8932835836743228,1.9712278950717717,-0.42893658083220765
1.4050408069671276,1.5170162880958529,0.3573296257584952,1.8613609883906985,0.2536473530807586,1.6027976892935132,2.096850091121384,0.5168828573083842
-2.6770291786238034,-0.9159074105115211,1.0457258554977247,0.713629251412135,0.4491493213304012,-0.0943444886783984,0.7475834140594346,0.6764438083601325
-0.3454943729490938,-0.061584604814708954,0.2317197228001367,-0.4962233009310608,-0.07542432462310268,0.015583808326110532,-0.8992170743720416,0.23932376467243155
0.7085836536089364,0.3317583946753688,0.9918916161538617,-1.1538267307484584,2.003002503783893,1.7646689077322928,2.3887194068506,2.428629616888263
1.4977560909522465,2.1133427216493668,1.1650507698531622,0.41689068566253074,1.6342803219680617,1.664897710870603,2.53567445992991,0.6821986112764475
0.1583983516595085,-0.3447548220484399,0.8249749445699353,1.57866220714782,0.9673450235777079,1.276590573260706,1.1080127895666303,-0.21156160760780546
0.17154822435518247,-0.4264385386590144,1.2599335473853763,-0.5252710848513968,3.3198321586483286,2.272991243687662,3.5222882545418863,1.1388053976277346
0.37634109382428593,0.30154747557456774,1.3786236141635722,-0.7764056401290456,0.6294488768293875,1.1785376886409182,-0.18718329039811032,0.9818383616584231
1.0653379554505562,-0.26347828636210735,0.2954453744348203,0.9964424654386734,-0.5449389696810322,-0.04766521929666556,-1.1509344924052671,-0.46497177808567003
3.363985970672025,1.526635922106507,1.3692442547119918,-0.16922421440119778,1.6545162952801644,1.625182397059325,1.253910365891144,1.876119198850799
-1.1432971477126126,-0.6799315083634233,1.193822496944855,-0.6795961358763312,0.4284514553215818,0.8966501237015946,3.354607410571028,1.7135553520839482
-0.07433854344625357,-0.7474686524111024,1.9209396499642166,-0.06052395778802422,1.8993039570928514,1.7404996756655813,3.0498853167864914,1.2820708861565404
-0.26963297661291385,-0.03782004474443401,0.8036879376245968,0.594001432722542,-1.3642949296449252,-0.5110304703933437,-0.1166961259874777,1.603887611002234
-1.2983929839524302,-0.09803245069230487,1.3975646496174545,0.8412029225770329,0.15317175736747818,0.29778751594886127,3.5984135794274468,2.9570081064787734
3.9893684122917987,2.329532053816986,0.030408853430859195,-0.17354412365669653,4.1361137622448085,4.3153132711096855,4.788651418854453,2.0564663897804074
1.6548060239900018,1.3494208069257607,-0.5909108938927436,-0.7716416317193723,2.2635235658222195,1.9293881432629334,1.5493805319082568,-0.7141768723363309
1.279142494816881,0.4875512413851909,0.8948612951330834,2.5201768995611604,-1.5825857199252535,0.2283543831118997,2.489425282240355,1.3632669219540026
-2.9765215333014754,-0.825435518830168,0.894225206309927,0.9807051744159387,-2.247912811017966,-3.5063390930958462,-1.3242941053592947,0.30622062492936025
1.9481392690581143,1.2443629764015471,0.025173090295486533,-0.5429351741229177,-0.6431581852983644,-0.030934061505250132,-1.888243154295189,-1.7028210829524757
-2.060676453930707,-0.6002153473895647,-1.2970334429329615,-1.2561264387811422,-3.3170088382924896,-2.7052610890433217,-3.8572592880894043,-2.4080006011764
-1.7052779274067928,-1.1447710967776117,3.105770608692117,0.6784725318231246,-0.6184891334308891,0.2467275501686712,0.0945257755058098,0.22727700344275514
1.486568452661261,1.5880297923523017,1.320078462947971,-0.5650820320073311,2.732937684257274,3.0392274818094167,2.167780558913836,2.4170774083230713
-0.21707213377039636,0.7169426119248496,1.0772981632852987,0.8341232122465341,-2.0787840143625207,-1.825965124288859,1.65157436964223,1.1945853758618252
2.315522601144592,1.320858823780819,2.2525031950547305,-0.30305630903619485,2.1711820494402527,2.359422059456639,2.503587783584945,2.4985440303603372
1.9792347178908338,0.7187276529430212,-0.7655271204334124,0.5413862087844334,2.395493434813253,1.7338323359708925,1.5722449705749075,-0.3112405137054248
0.46643107800599193,1.256830611902691,1.0644940410699923,0.37156906635561526,2.7738206278327038,1.4973301669224819,2.7201668051220107,2.5688486062327733
0.12444296524891374,-0.25102559330014684,0.6844773940414829,0.04109988040465057,0.573803625284508,-0.057767437917679076,2.477314049866031,0.9219919574708995
-1.9635284943377456,-0.6342428417844647,1.89856239254142,0.3297518125133251,-1.387525890209155,0.19661502050818402,0.14150659291790452,1.723678846835028
0.4000107749481978,1.081594518281627,0.28218644657558145,1.1565337554296844,-0.1514504052474026,1.199054294004046,1.535005208096611,1.2573877215264608
-0.22660292572345866,-0.40340966417384105,-0.9951625124061232,-0.5755235792964787,-0.987355589523795,0.23056223845288482,-3.088348754227523,-1.4627242934004294
0.9792824342597084,-0.2895497777502005,1.5210743567369998,1.2904799330414831,0.5672938732126831,1.0278167237304747,1.3272741164607362,2.3335569052477974
-0.2689831700314664,-0.055532503517343124,-1.0736727728128168,-1.2349428403858034,1.0606406065755423,0.12312889525984122,0.7023318094697539,-0.49570106981940787
0.28532741517414295,0.4174791590250567,-0.35945036601830416,0.494456859969599,2.8558393406952254,1.7187217841542433,3.1499255563051065,1.965041218994478
-0.150617263867597,0.04600608874651607,1.428453164842704,-0.7586942964088594,1.2088694578800723,1.4839371821571223,0.3311940852868611,3.528048300016758
-0.36759892193510446,-0.9749512934180188,1.8591846484149788,1.1460361248628397,-1.1266424071585357,0.13507718287027154,-2.4748100314961206,-0.12095662071203828
-0.08824986863258963,-0.2436184028328905,0.9815538630859726,-0.4893321807821178,-1.4355737055723754,-0.7522265925093408,-0.35608254858753874,0.1508225432128082
-1.4995579783658035,-1.8234031522244267,0.30548558759814665,0.09462275019600873,-0.3872972552502104,-0.781902182060935,-0.8030577624655624,-1.65601311640402
0.7824922330994172,1.0252314510271874,-1.285350127065494,0.5293322555058861,-1.5844154417290721,0.020130418326937377,0.22883877157722754,-1.0348250906218732
-1.6715387302301923,-1.2020576556067475,0.2576577714725205,0.07494551337888126,0.35095147806762483,-1.2088487247821542,-0.4620827734939902,-0.6210229468062591
-1.561217727384793,-0.7043833394284506,-0.23958809530678116,-0.41421825970997395,-0.6791604420849329,-1.7436921711617912,-1.2499835068521,-0.6691206992938955
-0.0021577192025325487,0.45216507926097443,0.37968232536231533,-0.12037029531413979,-2.5771103989274016,0.38930332502148035,-0.1494132926008005,0.617636104115448
0.5475194039436375,-0.33956299639131327,-0.22231659629152312,-0.325566189654239,0.657949359073067,2.1781491520965233,-0.03179814870936554,-0.31065103343069195
3.2539913490690573,1.9430145954067357,0.17023803484922506,0.6371956596846364,3.2675615539023,3.748112633064607,3.6872737761940995,0.7586524364833337
-0.07228026617334216,-0.8928569097234486,2.363475742936379,0.999201915631093,1.037004234787113,0.9619031126983957,1.590507910359401,2.6288563968352223
